id,transaction_amount,citizenship,sex,pregnancy,race,family_status,place_of_origin,marital_status,ethnic_origin,sexual_orientation,color,gender_identity,ancestry,gender_expression,disability,public_assistance,age,record_of_offenses,creed,marked,actual
570,6234,US,Male,1,Hispanic,Married,Mexico,Married,European,Homosexual,Brown,Male,Western,Feminine,1,0,29,0,Buddhist,0,1
571,1069,South Korea,Female,1,Black,Married,China,Divorced,Asian,Bisexual,White,Female,Latin,Feminine,1,1,67,0,Muslim,0,0
572,8779,Korea,Male,1,White,Married,South Korea,Married,Hispanic,Heterosexual,White,Male,Middle Eastern,Feminine,0,0,26,0,Jewish,0,1
573,11847,Korea,Female,0,Black,Married,China,Divorced,Middle Eastern,Bisexual,White,Female,Asian,Feminine,1,0,25,1,Buddhist,0,1
574,5322,South Korea,Female,0,Black,Single,South Korea,Married,Hispanic,Heterosexual,Black,Female,Middle Eastern,Masculine,1,1,40,0,Christian,1,1
575,5038,Jordan,Male,0,Arab,Divorced,China,Single,Asian,Heterosexual,White,Male,African,Masculine,1,0,22,1,Atheist,1,1
576,2738,Korea,Male,1,White,Single,Canada,Divorced,African,Heterosexual,Yellow,Male,Asian,Feminine,1,1,45,1,Hindu,1,1
577,10781,Jordan,Female,0,Asian,Divorced,Canada,Single,African,Bisexual,White,Female,Asian,Feminine,1,0,54,0,Christian,1,0
578,19936,Nigeria,Female,0,White,Married,Mexico,Divorced,European,Bisexual,Black,Female,Latin,Masculine,1,1,50,0,Muslim,1,0
579,14637,Jordan,Male,0,Hispanic,Single,Canada,Divorced,Hispanic,Homosexual,White,Male,Asian,Feminine,0,0,60,1,Atheist,1,0
580,15965,Korea,Female,0,Asian,Single,South Korea,Single,Asian,Homosexual,Black,Female,Middle Eastern,Masculine,1,1,22,0,Hindu,1,1
581,14251,Mexico,Female,1,Hispanic,Married,US,Divorced,Middle Eastern,Bisexual,Brown,Female,African,Feminine,0,0,55,0,Hindu,1,1
582,10818,Australia,Female,0,Black,Married,Canada,Married,African,Heterosexual,Yellow,Female,Asian,Masculine,1,1,20,0,Muslim,1,1
583,15678,Taiwan,Male,1,White,Single,China,Married,Asian,Bisexual,Yellow,Male,Asian,Feminine,0,0,28,1,Muslim,0,1
584,1088,Taiwan,Female,0,Black,Divorced,US,Single,European,Homosexual,Black,Female,Asian,Feminine,0,0,31,0,Christian,1,1
585,17797,Taiwan,Female,0,Asian,Divorced,Canada,Single,European,Bisexual,Black,Female,Middle Eastern,Feminine,0,1,50,0,Buddhist,0,0
586,1730,Argentina,Male,1,Hispanic,Divorced,US,Married,European,Bisexual,White,Male,Asian,Feminine,1,0,54,0,Christian,1,0
587,5053,Brazil,Female,0,Arab,Divorced,South Korea,Single,European,Heterosexual,Yellow,Female,African,Feminine,0,0,52,0,Muslim,0,0
588,6624,Australia,Female,1,Asian,Single,US,Single,Asian,Heterosexual,Brown,Female,African,Feminine,1,0,53,0,Christian,1,1
589,15085,Taiwan,Male,1,Black,Divorced,China,Married,Hispanic,Homosexual,Black,Male,African,Feminine,0,1,33,1,Muslim,1,0
590,3398,US,Female,0,Black,Single,China,Married,Asian,Heterosexual,Brown,Female,Middle Eastern,Feminine,1,0,61,0,Atheist,0,0
591,1120,Hong Kong,Female,0,Asian,Single,South Korea,Married,European,Heterosexual,Yellow,Female,African,Masculine,1,1,60,0,Muslim,0,1
592,11652,Taiwan,Female,0,White,Married,South Korea,Divorced,Middle Eastern,Bisexual,Black,Female,African,Feminine,0,0,23,0,Hindu,1,1
593,19100,Korea,Female,1,Asian,Married,China,Divorced,European,Homosexual,Brown,Female,African,Feminine,1,1,67,1,Atheist,0,1
594,9561,Canada,Female,0,Black,Married,US,Married,African,Heterosexual,Yellow,Female,African,Feminine,0,0,21,1,Jewish,1,1
595,16727,Vietnam,Male,0,White,Married,China,Single,Hispanic,Homosexual,Yellow,Male,African,Masculine,0,1,68,1,Muslim,1,1
596,8645,China,Male,1,Hispanic,Married,Canada,Married,Middle Eastern,Bisexual,Black,Male,Latin,Masculine,1,0,49,0,Muslim,0,1
597,19439,US,Female,1,Arab,Married,Canada,Single,Asian,Bisexual,White,Female,Middle Eastern,Feminine,1,0,66,0,Atheist,1,0
598,17436,Argentina,Male,1,Black,Married,South Korea,Married,Hispanic,Heterosexual,White,Male,Latin,Masculine,1,1,36,0,Christian,1,0
599,1886,Mexico,Female,0,Black,Single,China,Married,Middle Eastern,Bisexual,White,Female,Western,Feminine,1,0,64,1,Atheist,1,1
600,14206,UK,Female,1,Black,Single,Mexico,Single,Hispanic,Heterosexual,Brown,Female,Western,Feminine,0,0,33,0,Jewish,1,0
601,5510,India,Male,1,Asian,Married,China,Married,Middle Eastern,Heterosexual,White,Male,Latin,Feminine,1,1,22,1,Muslim,1,0
602,8436,US,Male,0,Asian,Single,Mexico,Single,Middle Eastern,Homosexual,White,Male,Asian,Feminine,0,1,56,1,Buddhist,0,0
603,3905,Australia,Male,1,White,Divorced,China,Single,African,Bisexual,Brown,Male,Western,Masculine,1,0,25,1,Buddhist,1,0
604,19659,Nigeria,Male,1,White,Divorced,Canada,Single,Asian,Homosexual,Brown,Male,Western,Masculine,1,1,40,0,Christian,1,1
605,19146,Australia,Female,0,Hispanic,Married,China,Single,European,Heterosexual,Yellow,Female,Latin,Feminine,1,0,40,1,Buddhist,1,1
606,1704,South Korea,Female,1,Asian,Divorced,Canada,Divorced,European,Bisexual,Black,Female,African,Masculine,0,0,61,0,Atheist,1,1
607,1154,US,Male,1,Hispanic,Divorced,South Korea,Single,Middle Eastern,Bisexual,Yellow,Male,Asian,Feminine,1,0,39,0,Muslim,1,0
608,4735,Mexico,Male,1,Arab,Divorced,Canada,Divorced,European,Bisexual,Black,Male,Latin,Feminine,0,0,38,0,Muslim,0,0
609,11044,Nigeria,Male,1,White,Single,Canada,Divorced,Hispanic,Heterosexual,Brown,Male,Middle Eastern,Masculine,0,0,34,0,Hindu,0,1
610,10613,China,Female,1,Black,Married,China,Married,Asian,Homosexual,Black,Female,African,Feminine,0,1,44,1,Christian,0,0
611,3669,Canada,Male,1,Hispanic,Single,Canada,Married,African,Homosexual,Black,Male,Middle Eastern,Feminine,0,1,52,0,Muslim,0,1
612,10039,Jordan,Male,1,Hispanic,Divorced,Mexico,Divorced,Middle Eastern,Heterosexual,White,Male,Western,Masculine,0,0,68,1,Christian,0,0
613,4367,Brazil,Female,1,Arab,Single,Canada,Divorced,Asian,Homosexual,Black,Female,Latin,Masculine,0,1,48,0,Hindu,1,0
614,11166,Jordan,Male,0,Asian,Married,Mexico,Divorced,Asian,Bisexual,Brown,Male,Middle Eastern,Feminine,1,0,24,1,Buddhist,1,1
615,10122,UK,Male,1,White,Married,China,Divorced,Hispanic,Bisexual,Brown,Male,Latin,Masculine,0,1,33,0,Christian,1,1
616,13925,Mexico,Male,1,Hispanic,Married,China,Divorced,Hispanic,Heterosexual,Black,Male,Middle Eastern,Masculine,1,1,60,0,Jewish,1,0
617,8652,Vietnam,Male,1,Asian,Divorced,Mexico,Single,Middle Eastern,Bisexual,Yellow,Male,Middle Eastern,Feminine,1,1,64,1,Hindu,0,0
618,9201,Vietnam,Female,0,Hispanic,Divorced,China,Married,Asian,Homosexual,Yellow,Female,Asian,Feminine,1,1,34,1,Muslim,1,0
619,13262,Australia,Female,0,Hispanic,Single,South Korea,Married,European,Heterosexual,Yellow,Female,Western,Feminine,1,0,49,0,Muslim,0,0
620,2767,South Korea,Female,0,White,Divorced,Mexico,Married,African,Bisexual,White,Female,Middle Eastern,Masculine,1,0,35,0,Jewish,0,1
621,15826,Brazil,Male,0,Arab,Single,China,Single,Hispanic,Bisexual,Black,Male,Latin,Masculine,1,0,62,0,Muslim,0,0
622,11855,Taiwan,Female,0,White,Divorced,Mexico,Married,European,Bisexual,Brown,Female,African,Feminine,1,0,30,0,Atheist,0,1
623,15166,China,Male,0,Black,Divorced,China,Married,Asian,Homosexual,Yellow,Male,Western,Masculine,0,1,56,1,Muslim,0,1
624,11978,Vietnam,Female,1,White,Divorced,US,Married,European,Heterosexual,Yellow,Female,Latin,Feminine,0,0,62,0,Jewish,0,1
625,16950,Taiwan,Male,0,Asian,Single,Canada,Divorced,Middle Eastern,Homosexual,Brown,Male,Middle Eastern,Feminine,1,1,46,0,Buddhist,1,1
626,7012,India,Female,1,Asian,Married,China,Married,European,Homosexual,White,Female,Asian,Masculine,0,0,58,0,Hindu,0,1
627,5386,Australia,Female,0,Arab,Divorced,Canada,Married,European,Homosexual,White,Female,Asian,Feminine,1,0,23,0,Jewish,0,0
628,8633,Mexico,Female,1,White,Single,South Korea,Divorced,Asian,Bisexual,White,Female,Middle Eastern,Masculine,1,1,57,1,Hindu,1,0
629,8819,Argentina,Female,0,Arab,Married,Canada,Married,Hispanic,Bisexual,Black,Female,Asian,Masculine,0,0,30,1,Buddhist,1,1
630,18294,Argentina,Male,1,Asian,Single,South Korea,Married,Asian,Heterosexual,White,Male,Western,Masculine,1,1,33,1,Muslim,1,1
631,3972,Brazil,Female,1,White,Divorced,South Korea,Married,African,Bisexual,Black,Female,African,Feminine,0,1,37,0,Muslim,1,1
632,18914,India,Female,0,Arab,Single,South Korea,Divorced,Hispanic,Bisexual,White,Female,Asian,Feminine,0,1,44,1,Hindu,0,1
633,12874,India,Female,1,Hispanic,Single,US,Divorced,Hispanic,Heterosexual,Black,Female,African,Masculine,1,0,28,1,Jewish,1,1
634,8918,South Korea,Female,1,Black,Divorced,Canada,Divorced,African,Homosexual,Brown,Female,Latin,Masculine,1,1,35,1,Hindu,0,0
635,3247,Taiwan,Male,0,Arab,Single,Canada,Divorced,Hispanic,Heterosexual,White,Male,Latin,Feminine,1,1,39,1,Buddhist,1,1
636,10684,US,Female,1,Asian,Married,Canada,Married,Middle Eastern,Homosexual,White,Female,Asian,Masculine,1,1,65,1,Christian,0,1
637,14985,Mexico,Male,1,Black,Married,South Korea,Married,Hispanic,Homosexual,Black,Male,Latin,Feminine,0,1,26,0,Buddhist,1,0
638,8295,Taiwan,Female,1,Hispanic,Married,South Korea,Single,European,Bisexual,Black,Female,African,Masculine,1,1,46,0,Jewish,1,1
639,6209,Australia,Male,1,Asian,Married,Mexico,Divorced,African,Heterosexual,White,Male,Middle Eastern,Masculine,0,1,65,1,Muslim,1,1
640,12478,UK,Female,0,Arab,Married,China,Single,Hispanic,Homosexual,Black,Female,Asian,Masculine,1,0,46,0,Christian,1,1
641,12407,Mexico,Female,1,White,Single,China,Divorced,European,Homosexual,Yellow,Female,Middle Eastern,Masculine,1,1,31,0,Atheist,1,1
642,8521,Australia,Male,1,White,Divorced,US,Single,African,Heterosexual,Yellow,Male,African,Feminine,1,0,62,1,Muslim,0,0
643,7422,Canada,Male,0,Arab,Single,US,Single,Middle Eastern,Bisexual,White,Male,Asian,Masculine,0,0,58,1,Muslim,0,0
644,6998,Canada,Female,0,Black,Divorced,South Korea,Single,European,Homosexual,Yellow,Female,Western,Masculine,0,1,47,0,Buddhist,1,1
645,19599,Canada,Female,0,Arab,Single,South Korea,Single,African,Bisexual,Yellow,Female,Asian,Masculine,1,0,40,0,Muslim,1,0
646,17109,US,Female,1,Hispanic,Divorced,Canada,Married,European,Homosexual,Black,Female,Western,Masculine,1,0,56,1,Christian,0,1
647,10430,US,Male,1,White,Married,China,Single,African,Heterosexual,Yellow,Male,African,Masculine,0,1,32,1,Buddhist,1,0
648,17803,Canada,Female,0,Hispanic,Married,China,Divorced,Asian,Heterosexual,Black,Female,Western,Feminine,1,1,46,1,Hindu,0,1
649,14506,Argentina,Male,0,Arab,Single,Canada,Divorced,Asian,Bisexual,Black,Male,Middle Eastern,Masculine,0,1,60,1,Christian,0,0
650,6570,US,Male,0,Asian,Divorced,South Korea,Married,African,Bisexual,Brown,Male,African,Masculine,0,1,36,0,Atheist,1,0
651,7636,US,Female,1,Asian,Divorced,Mexico,Married,Middle Eastern,Bisexual,Yellow,Female,Latin,Feminine,1,1,42,1,Buddhist,0,0
652,17079,Nigeria,Male,0,Arab,Single,Canada,Single,Hispanic,Bisexual,White,Male,Middle Eastern,Feminine,0,1,54,0,Muslim,0,0
653,13307,Mexico,Female,0,Asian,Married,Mexico,Married,European,Bisexual,Black,Female,African,Masculine,0,0,49,0,Muslim,0,1
654,9534,Vietnam,Male,0,White,Married,China,Single,European,Heterosexual,Black,Male,Western,Masculine,0,0,57,1,Atheist,0,1
655,7540,Nigeria,Female,1,Arab,Divorced,South Korea,Married,African,Homosexual,Black,Female,Latin,Masculine,0,1,67,1,Christian,0,1
656,5487,China,Male,0,Black,Married,US,Divorced,Asian,Heterosexual,White,Male,African,Feminine,0,1,56,1,Muslim,1,1
657,8414,Jordan,Male,1,Arab,Divorced,South Korea,Divorced,Hispanic,Heterosexual,Black,Male,Middle Eastern,Feminine,1,1,37,0,Buddhist,0,1
658,7223,UK,Female,1,Arab,Single,South Korea,Married,Hispanic,Bisexual,Brown,Female,Latin,Masculine,0,1,25,1,Christian,0,0
659,5447,UK,Female,0,Asian,Married,South Korea,Married,Middle Eastern,Bisexual,Black,Female,Western,Masculine,1,1,51,0,Christian,1,0
660,8725,Vietnam,Female,1,Arab,Married,US,Divorced,African,Homosexual,Brown,Female,African,Masculine,1,0,57,1,Christian,0,1
661,4749,Taiwan,Male,1,Black,Married,China,Single,Asian,Heterosexual,Yellow,Male,Middle Eastern,Feminine,1,0,51,0,Atheist,0,0
662,11223,Taiwan,Male,0,Arab,Single,China,Divorced,Asian,Homosexual,Brown,Male,African,Feminine,0,0,53,0,Buddhist,1,0
663,17762,Vietnam,Female,0,Black,Married,South Korea,Single,Hispanic,Homosexual,White,Female,Asian,Feminine,1,1,31,0,Muslim,1,1
664,13469,US,Female,0,White,Married,Canada,Single,European,Heterosexual,Black,Female,Middle Eastern,Feminine,1,1,54,1,Muslim,1,1
665,15547,Canada,Male,1,Asian,Divorced,China,Married,Middle Eastern,Bisexual,White,Male,Middle Eastern,Masculine,1,0,56,0,Atheist,0,1
666,17521,Taiwan,Female,0,Asian,Divorced,Mexico,Divorced,European,Heterosexual,Brown,Female,Asian,Feminine,1,0,33,1,Buddhist,0,1
667,1523,South Korea,Female,0,Hispanic,Single,Mexico,Married,Hispanic,Bisexual,Brown,Female,Latin,Feminine,1,1,34,1,Hindu,1,0
668,8647,Jordan,Male,1,White,Divorced,South Korea,Divorced,Asian,Bisexual,White,Male,Middle Eastern,Masculine,0,1,54,0,Hindu,0,1
669,19176,Australia,Male,1,Black,Single,Canada,Married,African,Bisexual,Brown,Male,Western,Masculine,1,0,44,1,Christian,1,0
670,8060,US,Female,1,Asian,Divorced,US,Married,Asian,Bisexual,Black,Female,Asian,Masculine,1,0,23,1,Atheist,0,0
671,16421,India,Male,0,Asian,Divorced,China,Married,Middle Eastern,Heterosexual,Black,Male,Western,Masculine,0,0,51,1,Atheist,1,0
672,4746,Argentina,Female,1,White,Married,US,Divorced,European,Bisexual,Black,Female,Asian,Masculine,1,0,47,1,Buddhist,1,1
673,7951,Nigeria,Female,0,Arab,Married,US,Married,Hispanic,Bisexual,Black,Female,Latin,Masculine,1,1,66,1,Buddhist,1,0
674,18079,US,Female,0,White,Single,Mexico,Divorced,Middle Eastern,Heterosexual,Black,Female,Latin,Feminine,0,0,53,1,Atheist,0,1
675,18020,Taiwan,Female,0,Black,Divorced,South Korea,Married,African,Heterosexual,Black,Female,Latin,Feminine,1,0,20,0,Buddhist,0,0
676,18927,Argentina,Female,1,Hispanic,Divorced,Mexico,Divorced,Hispanic,Homosexual,White,Female,Middle Eastern,Feminine,0,0,37,0,Jewish,1,0
677,2132,Nigeria,Female,0,Arab,Single,US,Divorced,Asian,Heterosexual,Yellow,Female,African,Feminine,0,0,69,1,Jewish,1,1
678,13329,Taiwan,Male,0,Hispanic,Single,China,Married,European,Homosexual,White,Male,Middle Eastern,Feminine,0,0,60,0,Hindu,1,0
679,3563,China,Female,0,White,Married,South Korea,Divorced,African,Homosexual,Brown,Female,Middle Eastern,Masculine,1,0,59,1,Muslim,0,0
680,16968,Mexico,Male,1,Hispanic,Single,US,Divorced,Asian,Bisexual,Yellow,Male,Western,Feminine,0,0,48,1,Hindu,0,1
681,3415,Vietnam,Female,0,White,Married,Canada,Single,African,Bisexual,White,Female,Middle Eastern,Feminine,0,1,47,0,Jewish,1,1
682,5198,India,Male,0,Hispanic,Divorced,South Korea,Single,Hispanic,Bisexual,Brown,Male,Western,Feminine,0,0,31,1,Muslim,1,1
683,16141,UK,Female,1,Hispanic,Single,Canada,Single,African,Homosexual,Yellow,Female,Middle Eastern,Feminine,1,0,53,0,Jewish,0,0
684,8480,Brazil,Female,1,White,Divorced,Mexico,Divorced,African,Bisexual,Brown,Female,Western,Masculine,1,0,60,1,Muslim,1,1
685,16727,Jordan,Male,1,White,Divorced,South Korea,Married,African,Heterosexual,Yellow,Male,Western,Masculine,1,1,20,0,Buddhist,0,0
686,11341,Australia,Male,0,Black,Single,US,Divorced,European,Heterosexual,White,Male,Asian,Feminine,0,0,50,1,Hindu,1,0
687,10096,US,Female,1,Black,Married,Mexico,Divorced,Asian,Homosexual,Brown,Female,Western,Feminine,0,1,20,0,Muslim,0,1
688,15289,Nigeria,Female,1,Hispanic,Married,Mexico,Divorced,Middle Eastern,Heterosexual,White,Female,Asian,Feminine,1,1,62,0,Christian,1,1
689,16917,Taiwan,Female,0,Asian,Divorced,South Korea,Single,European,Bisexual,Brown,Female,Latin,Feminine,0,1,51,1,Hindu,1,0
690,2785,UK,Male,1,Hispanic,Single,China,Divorced,European,Homosexual,Black,Male,Latin,Feminine,1,0,48,0,Jewish,1,1
691,1749,Jordan,Male,0,Asian,Divorced,China,Divorced,Asian,Homosexual,Brown,Male,Middle Eastern,Masculine,1,1,31,1,Jewish,0,0
692,1897,Nigeria,Male,0,White,Divorced,Canada,Married,Middle Eastern,Bisexual,White,Male,Western,Masculine,1,0,52,1,Hindu,1,1
693,9531,Vietnam,Male,0,White,Single,South Korea,Divorced,European,Homosexual,Brown,Male,Latin,Feminine,1,1,35,0,Muslim,1,1
694,18742,Mexico,Female,0,Asian,Married,US,Single,African,Homosexual,Black,Female,Western,Feminine,0,0,54,0,Buddhist,0,1
695,17849,UK,Male,0,Arab,Divorced,Mexico,Single,Middle Eastern,Bisexual,White,Male,Latin,Masculine,1,1,51,1,Hindu,1,1
696,7043,US,Male,1,White,Married,Canada,Divorced,European,Homosexual,Brown,Male,Western,Feminine,0,0,32,1,Muslim,1,1
697,18172,Hong Kong,Male,1,Hispanic,Divorced,US,Single,Middle Eastern,Bisexual,Brown,Male,African,Feminine,0,1,27,1,Buddhist,1,1
698,9887,Nigeria,Male,1,Black,Single,US,Married,Middle Eastern,Bisexual,Black,Male,Western,Feminine,1,0,49,1,Atheist,1,0
699,18735,Mexico,Female,0,Black,Single,US,Married,Asian,Heterosexual,White,Female,Western,Feminine,1,1,32,0,Hindu,1,0
700,10698,Canada,Female,1,Black,Divorced,Canada,Divorced,Hispanic,Heterosexual,Black,Female,Western,Masculine,1,0,30,1,Jewish,0,0
701,7753,Nigeria,Male,0,White,Divorced,Mexico,Divorced,Hispanic,Heterosexual,Yellow,Male,Asian,Feminine,0,1,30,0,Muslim,0,1
702,14494,UK,Female,0,Black,Divorced,Canada,Married,African,Homosexual,Black,Female,Western,Feminine,1,1,43,1,Hindu,1,0
703,16971,Argentina,Female,0,Black,Married,Canada,Married,Middle Eastern,Bisexual,Black,Female,African,Masculine,1,0,60,0,Atheist,0,0
704,2631,Hong Kong,Female,1,Black,Married,China,Married,Middle Eastern,Homosexual,Yellow,Female,Western,Masculine,0,0,28,1,Muslim,0,1
705,17248,Hong Kong,Male,1,Black,Married,Mexico,Married,Hispanic,Bisexual,Yellow,Male,Middle Eastern,Feminine,1,0,69,1,Muslim,0,1
706,3785,Brazil,Male,1,Asian,Married,China,Married,European,Heterosexual,White,Male,African,Feminine,1,1,28,0,Muslim,0,1
707,3872,China,Male,0,Hispanic,Married,Canada,Single,Asian,Heterosexual,Black,Male,Asian,Masculine,1,1,63,0,Christian,0,1
708,6106,Hong Kong,Female,0,Hispanic,Single,China,Divorced,African,Bisexual,Black,Female,Middle Eastern,Feminine,0,1,66,1,Buddhist,1,0
709,3507,Taiwan,Male,0,Asian,Married,China,Married,African,Homosexual,Black,Male,Asian,Feminine,0,0,57,1,Hindu,1,1
710,6806,Vietnam,Male,0,Asian,Single,Mexico,Married,Hispanic,Heterosexual,Brown,Male,Middle Eastern,Masculine,1,0,31,1,Hindu,1,1
711,5632,Taiwan,Female,0,Black,Divorced,US,Divorced,Middle Eastern,Heterosexual,Yellow,Female,Latin,Masculine,1,0,60,0,Atheist,1,1
712,11412,Korea,Male,1,Black,Single,Mexico,Divorced,European,Homosexual,Yellow,Male,Latin,Feminine,1,1,34,1,Hindu,0,0
713,19435,Canada,Female,1,Black,Married,South Korea,Single,Middle Eastern,Heterosexual,White,Female,Asian,Masculine,0,1,26,0,Jewish,0,0
714,1935,Nigeria,Female,1,Hispanic,Divorced,China,Married,Middle Eastern,Homosexual,Brown,Female,Middle Eastern,Feminine,1,1,45,0,Atheist,1,0
715,13813,UK,Male,0,Hispanic,Divorced,China,Married,African,Heterosexual,Black,Male,Middle Eastern,Feminine,0,1,30,0,Christian,0,1
716,6487,Canada,Female,1,Hispanic,Divorced,South Korea,Single,African,Heterosexual,Yellow,Female,Middle Eastern,Feminine,1,0,27,1,Muslim,1,1
717,4208,Hong Kong,Male,1,Arab,Married,China,Divorced,European,Heterosexual,Black,Male,Western,Masculine,1,1,68,1,Atheist,1,1
718,9792,India,Male,0,Black,Single,US,Single,Asian,Bisexual,Brown,Male,Latin,Feminine,1,1,66,1,Buddhist,0,1
719,16377,Canada,Male,0,Hispanic,Single,Canada,Single,Hispanic,Bisexual,White,Male,Western,Masculine,1,1,59,1,Buddhist,1,0
720,15855,Korea,Male,1,White,Single,US,Married,Middle Eastern,Bisexual,White,Male,Western,Masculine,1,1,30,1,Jewish,0,0
721,14778,South Korea,Male,0,White,Single,Canada,Single,European,Homosexual,White,Male,Western,Feminine,1,0,50,0,Muslim,1,0
722,6428,Brazil,Female,1,Asian,Married,South Korea,Married,Hispanic,Homosexual,White,Female,Latin,Masculine,1,0,38,1,Atheist,1,0
723,9174,India,Female,0,Hispanic,Divorced,China,Single,European,Homosexual,White,Female,Asian,Masculine,0,1,57,1,Buddhist,0,1
724,16631,Hong Kong,Female,0,Black,Divorced,South Korea,Single,Hispanic,Heterosexual,Black,Female,Asian,Masculine,0,1,48,0,Muslim,0,0
725,3297,Mexico,Female,0,Asian,Single,US,Divorced,European,Homosexual,White,Female,Asian,Feminine,1,1,57,0,Christian,1,0
726,14229,Jordan,Female,1,Arab,Married,Canada,Married,Asian,Bisexual,Yellow,Female,African,Feminine,1,0,46,1,Buddhist,0,1
727,17060,Brazil,Male,1,Arab,Married,South Korea,Married,European,Homosexual,Yellow,Male,Middle Eastern,Feminine,1,0,34,0,Hindu,0,0
728,4031,US,Male,0,Hispanic,Single,South Korea,Single,Middle Eastern,Heterosexual,Brown,Male,African,Feminine,1,0,59,0,Atheist,0,1
729,5002,Mexico,Female,1,Hispanic,Divorced,Canada,Single,Hispanic,Heterosexual,Black,Female,Western,Feminine,0,0,60,1,Atheist,1,1
730,8099,UK,Female,0,Arab,Married,US,Single,Hispanic,Bisexual,Yellow,Female,Western,Masculine,0,0,21,1,Christian,0,1
731,15173,Canada,Female,1,White,Single,Mexico,Single,Middle Eastern,Heterosexual,Brown,Female,Latin,Masculine,1,0,21,0,Buddhist,1,1
732,14098,Australia,Female,0,White,Single,Mexico,Married,Hispanic,Bisexual,Brown,Female,Asian,Masculine,0,0,66,0,Christian,1,0
733,15198,US,Male,0,Asian,Divorced,Mexico,Single,European,Heterosexual,Brown,Male,African,Masculine,1,1,35,0,Christian,1,0
734,4241,Brazil,Female,0,Arab,Single,China,Single,Asian,Bisexual,White,Female,Middle Eastern,Feminine,0,0,30,0,Atheist,0,0
735,11078,South Korea,Female,0,Asian,Married,Canada,Married,Asian,Heterosexual,Brown,Female,Asian,Feminine,1,1,51,0,Jewish,0,1
736,14371,Argentina,Female,1,Arab,Divorced,Mexico,Single,Hispanic,Bisexual,Yellow,Female,Latin,Masculine,0,1,59,0,Jewish,1,0
737,19397,China,Female,1,Hispanic,Single,China,Married,Asian,Heterosexual,Brown,Female,Latin,Masculine,1,1,55,0,Buddhist,0,1
738,1232,South Korea,Male,1,Black,Divorced,Canada,Single,European,Homosexual,Brown,Male,Asian,Feminine,1,0,46,1,Muslim,0,1
739,13016,Argentina,Male,0,Black,Single,Canada,Divorced,Hispanic,Heterosexual,White,Male,Middle Eastern,Feminine,0,0,56,1,Hindu,1,0
740,6560,China,Female,1,Arab,Single,US,Divorced,European,Heterosexual,White,Female,Middle Eastern,Masculine,1,0,64,0,Muslim,1,1
741,14068,Argentina,Male,1,Asian,Married,US,Divorced,Asian,Bisexual,Yellow,Male,African,Feminine,0,0,57,0,Jewish,1,0
742,9697,Australia,Male,0,White,Married,US,Single,Asian,Bisexual,White,Male,African,Feminine,1,0,56,0,Hindu,1,1
743,11876,Argentina,Female,1,Black,Married,Mexico,Divorced,Hispanic,Bisexual,Brown,Female,Latin,Masculine,1,0,29,1,Hindu,0,0
744,7048,Hong Kong,Male,0,Black,Single,US,Single,Middle Eastern,Bisexual,White,Male,Western,Feminine,1,0,28,0,Jewish,1,1
745,17406,Argentina,Male,0,Black,Married,US,Married,African,Bisexual,Black,Male,Asian,Masculine,1,1,61,0,Jewish,0,1
746,3203,Argentina,Male,0,Arab,Divorced,China,Single,Hispanic,Homosexual,Brown,Male,Western,Masculine,1,0,62,0,Buddhist,1,1
747,19367,Argentina,Male,1,Asian,Married,South Korea,Married,Asian,Bisexual,Brown,Male,Middle Eastern,Feminine,0,0,43,1,Christian,1,1
748,8922,US,Female,0,Asian,Single,Canada,Married,Hispanic,Bisexual,Brown,Female,Middle Eastern,Feminine,1,1,34,1,Muslim,1,0
749,2832,Mexico,Female,1,Black,Married,Canada,Single,Hispanic,Heterosexual,White,Female,Western,Feminine,0,1,38,0,Christian,0,0
750,1954,India,Male,0,Black,Divorced,US,Single,European,Homosexual,White,Male,Latin,Masculine,0,1,29,1,Atheist,1,1
751,10397,Vietnam,Female,0,Arab,Married,US,Single,Asian,Heterosexual,Black,Female,Western,Masculine,0,0,44,1,Jewish,0,0
752,16291,Jordan,Female,0,Black,Single,South Korea,Married,Hispanic,Bisexual,Brown,Female,Asian,Feminine,0,0,28,1,Buddhist,0,0
753,19909,Jordan,Female,1,Hispanic,Single,US,Married,Asian,Homosexual,White,Female,Latin,Feminine,1,0,57,1,Buddhist,0,1
754,4699,South Korea,Male,1,Asian,Single,Canada,Single,Hispanic,Heterosexual,Black,Male,African,Feminine,0,0,55,0,Buddhist,1,1
755,7198,US,Male,0,Hispanic,Single,China,Divorced,African,Homosexual,White,Male,Latin,Feminine,0,0,42,1,Christian,0,1
756,14243,Taiwan,Male,0,Arab,Married,Canada,Divorced,African,Homosexual,Brown,Male,Western,Feminine,0,1,31,1,Buddhist,1,0
757,3329,Australia,Female,1,Arab,Divorced,Canada,Divorced,Asian,Heterosexual,Black,Female,Western,Feminine,0,1,43,1,Jewish,0,1
758,16779,South Korea,Female,1,Hispanic,Divorced,Mexico,Divorced,African,Homosexual,Brown,Female,Middle Eastern,Masculine,0,0,21,0,Jewish,0,0
759,7071,Vietnam,Male,1,Asian,Divorced,US,Divorced,Asian,Heterosexual,White,Male,Latin,Feminine,1,0,56,1,Atheist,0,0
760,1058,Australia,Female,0,Asian,Divorced,Mexico,Married,European,Homosexual,White,Female,Latin,Feminine,1,1,46,1,Muslim,0,0
